first_name,last_name,birthday,gender,state,bioguide_id,opensecrets_id,party,image,title,url,address,phone,contact_form,twitter,facebook,facebook_id
Doris,Matsui,9/25/1944,F,CA,M001163,N00027459,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbE9UWUFuU1RRSTg,rep,http://matsui.house.gov,2434 Rayburn HOB; Washington DC 20515-0506,202-225-7163,https://forms.house.gov/matsui/webforms/issue_subscribe.htm,DorisMatsui,doris.matsui,no facebook
Kevin,McCarthy,1/26/1965,M,CA,M001165,N00028152,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNzhaN0R0U2MwLWc,rep,http://kevinmccarthy.house.gov,2421 Rayburn HOB; Washington DC 20515-0523,202-225-2915,https://forms.house.gov/kevinmccarthy/webforms/issue_subscribe.html,GOPWhip,CongressmanKevinMcCarthy,51052893175
Jerry,McNerney,6/18/1951,M,CA,M001166,N00026926,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZmhacVZ6U1NGRTg,rep,http://mcnerney.house.gov,1210 Longworth HOB; Washington DC 20515-0509,202-225-1947,http://mcnerney.house.gov/contact/email-me,RepMcNerney,jerrymcnerney,215241308510238
Christopher,Murphy,8/3/1973,M,CT,M001169,N00027566,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NaktCekNQdFpNZTQ,sen,http://www.murphy.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-4041,http://www.murphy.senate.gov/contact,ChrisMurphyCT,chrismurphyct,19437978960
Claire,McCaskill,7/24/1953,F,MO,M001170,N00027694,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN2VFdDFtY29Kb3c,sen,http://www.mccaskill.senate.gov,506 Hart Senate Office Building Washington DC 20510,202-224-6154,http://www.mccaskill.senate.gov/?p=contact,McCaskillOffice,senatormccaskill,131498087618
Daniel,Maffei,7/4/1968,M,NY,M001171,N00027891,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOWpnVUg3eXVKelU,rep,http://maffei.house.gov,422 Cannon HOB; Washington DC 20515-3224,202-225-3701,http://maffei.house.gov/contact/email-me,RepDanMaffei,RepMaffei,470842942980263
Jeff,Merkley,10/24/1956,M,OR,M001176,N00029303,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVFVSRHRkSXU1RE0,sen,http://www.merkley.senate.gov,313 Hart Senate Office Building Washington DC 20510,202-224-3753,http://www.merkley.senate.gov/contact/,SenJeffMerkley,jeffmerkley,74374931545
Tom,McClintock,7/10/1956,M,CA,M001177,N00006863,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWDQ2dmotdUNiR1E,rep,http://mcclintock.house.gov,434 Cannon HOB; Washington DC 20515-0504,202-225-2511,https://mcclintockforms.house.gov/forms/contact-form.shtml,RepMcClintock,81125319109,81125319109
Tom,Marino,8/15/1952,M,PA,M001179,N00031777,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUVI0YzBxRUdUaDQ,rep,http://marino.house.gov,410 Cannon HOB; Washington DC 20515-3810,202-225-3731,http://marino.house.gov/contact-me/email-me,RepTomMarino,144408762280226,144408762280226
David,McKinley,3/28/1947,M,WV,M001180,N00031681,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM2RBejYxWUpEMjg,rep,http://mckinley.house.gov,412 Cannon HOB; Washington DC 20515-4801,202-225-4172,http://mckinley.house.gov/email-me/,RepMcKinley,RepMcKinley,130377260362609
Patrick,Meehan,10/20/1955,M,PA,M001181,N00031134,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nd2pFbTJqMjJmZm8,rep,http://meehan.house.gov,204 Cannon HOB; Washington DC 20515-3807,202-225-2011,http://meehan.house.gov/email-me,RepMeehan,CongressmanPatrickMeehan,136000283132824
Mick,Mulvaney,7/21/1967,M,SC,M001182,N00031412,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdVJQaFZBd0xJUTA,rep,http://mulvaney.house.gov,1207 Longworth HOB; Washington DC 20515-4005,202-225-5501,https://forms.house.gov/mulvaney/webforms/zipauthen_contact.shtml,RepMickMulvaney,MulvaneySC5,188649667827713
Joe,Manchin,8/24/1947,M,WV,M001183,N00032838,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRmtEZi02dnBYLWs,sen,http://www.manchin.senate.gov,306 Hart Senate Office Building Washington DC 20510,202-224-3954,http://www.manchin.senate.gov/public/index.cfm/contact-form,Sen_JoeManchin,JoeManchinIII,10150135395755161
Thomas,Massie,1/13/1971,M,KY,M001184,N00034041,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRC1xWjJ5bUxyT3M,rep,http://massie.house.gov,314 Cannon HOB; Washington DC 20515-1704,202-225-3465,https://massieforms.house.gov/forms/emailsignup/,RepThomasMassie,RepThomasMassie,452480994776070
Sean,Maloney,7/30/1966,M,NY,M001185,N00034277,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUDJlWTdBUDE0YVk,rep,http://seanmaloney.house.gov,1529 Longworth HOB; Washington DC 20515-3218,202-225-5441,http://seanmaloney.house.gov/contact/email-me,RepSeanMaloney,RepSeanMaloney,551199354892891
Mark,Meadows,7/28/1959,M,NC,M001187,N00033631,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNk1WX2xqOHZpRG8,rep,http://meadows.house.gov,1516 Longworth HOB; Washington DC 20515-3311,202-225-6401,http://meadows.house.gov/email-me/,RepMarkMeadows,Repmarkmeadows,409882952423501
Grace,Meng,10/1/1975,F,NY,M001188,N00034547,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NX1duNDZ0Mk5FSjQ,rep,http://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,http://meng.house.gov/contact/email-me,RepGraceMeng,repgracemeng,195734010571362
Luke,Messer,2/27/1969,M,IN,M001189,N00012546,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NazFXQkE3WDdRckk,rep,http://messer.house.gov,508 Cannon HOB; Washington DC 20515-1406,202-225-3021,http://messer.house.gov/contact/email-me,RepLukeMesser,RepLukeMesser,367444640018564
Markwayne,Mullin,7/26/1977,M,OK,M001190,N00033410,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb1JKQjFvb3oybTQ,rep,http://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,http://mullin.house.gov/contact/email-me,RepMullin,CongressmanMarkwayneMullin,453637624684399
Patrick,Murphy,3/30/1983,M,FL,M001191,N00033091,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM1FRRE5fU2pyaWs,rep,http://patrickmurphy.house.gov,1517 Longworth HOB; Washington DC 20515-0918,202-225-3026,http://patrickmurphy.house.gov/contact/officeinformation.htm,RepMurphyFL,CongressmanPatrickMurphy,317735028342371
Vance,McAllister,1/7/1974,M,LA,M001192,N00035593,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTVdoNV9PZkFjWTA,rep,http://mcallister.house.gov,316 Cannon HOB; Washington DC 20515-1805,202-225-8490,no contact,RepMcAllister,no facebook,218352868343621
Jerrold,Nadler,6/13/1947,M,NY,N000002,N00000939,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN3RuSlRLcHNLQXM,rep,http://nadler.house.gov,2110 Rayburn HOB; Washington DC 20515-3210,202-225-5635,http://nadler.house.gov/contact-me/newsletter,RepJerryNadler,CongressmanNadler,78291598977
Richard,Neal,2/14/1949,M,MA,N000015,N00000153,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcmhNcVpCR2R5REE,rep,http://neal.house.gov,2208 Rayburn HOB; Washington DC 20515-2101,202-225-5601,https://forms.house.gov/neal/webforms/Contact_Form.shtml,RepRichardNeal,325642654132598,325642654132598
Bill,Nelson,9/29/1942,M,FL,N000032,N00009926,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUW1OTExkWjlUTVk,sen,http://www.billnelson.senate.gov,716 Hart Senate Office Building Washington DC 20510,202-224-5274,http://www.billnelson.senate.gov/contact/index.cfm,SenBillNelson,no facebook,no facebook
Richard,Nolan,12/17/1943,M,MN,N000127,N00021207,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS3V0SksyNEFqV00,rep,http://nolan.house.gov,2447 Rayburn HOB; Washington DC 20515-2308,202-225-6211,http://nolan.house.gov/contact/email-me,USRepRickNolan,UsRepRickNolan,388085277945339
Eleanor,Norton,6/13/1937,F,DC,N000147,N00001692,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZjJTTkVqOTlyMGs,rep,http://norton.house.gov,2136 Rayburn HOB; Washington DC 20515-5100,202-225-8050,https://forms.house.gov/norton/webforms/issue_subscribe.htm,EleanorNorton,CongresswomanNorton,61731840657
Grace,Napolitano,12/4/1936,F,CA,N000179,N00006789,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMkh3TmdTYXpsQmM,rep,http://napolitano.house.gov,1610 Longworth HOB; Washington DC 20515-0532,202-225-5256,http://napolitano.house.gov/contact-me/email-me,GraceNapolitano,RepGraceNapolitano,163108420409412
Devin,Nunes,10/1/1973,M,CA,N000181,N00007248,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN2hzUXRCX2NYaGM,rep,http://nunes.house.gov,1013 Longworth HOB; Washington DC 20515-0522,202-225-2523,https://nunes.house.gov/contactform/default.aspx,Rep_DevinNunes,no facebook,no facebook
Randy,Neugebauer,12/24/1949,M,TX,N000182,N00026043,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSVdBRG5xam9DOGM,rep,http://randy.house.gov,1424 Longworth HOB; Washington DC 20515-4319,202-225-4005,"http://www.randy.house.gov/?sectionid=65&amp;sectiontree=8,65",RandyNeugebauer,rep.randy.neugebauer,64137294987
Kristi,Noem,11/30/1971,F,SD,N000184,N00032022,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcWVKWkF1RVdhVzQ,rep,http://noem.house.gov,1323 Longworth HOB; Washington DC 20515-4100,202-225-2801,http://noem.house.gov/index.cfm/contact,RepKristiNoem,no facebook,no facebook
Richard,Nugent,5/26/1951,M,FL,N000185,N00032441,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYnFXdzJtWVItaTg,rep,http://nugent.house.gov,1727 Longworth HOB; Washington DC 20515-0911,202-225-1002,https://forms.house.gov/nugent/webforms/zipauthen_contact.shtml,RepRichNugent,RepRichNugent,183541871674897
Alan,Nunnelee,10/9/1958,M,MS,N000186,N00031006,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR3JJYldLZVA2bzQ,rep,http://nunnelee.house.gov,1427 Longworth HOB; Washington DC 20515-2401,202-225-4306,http://nunnelee.house.gov/contact/,RepAlanNunnelee,CongressmanNunnelee,144919278895639
Gloria,Negrete McLeod,9/6/1941,F,CA,N000187,N00033509,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVkhCelRZMjB1ZFk,rep,http://negretemcleod.house.gov,1641 Longworth HOB; Washington DC 20515-0535,202-225-6161,http://negretemcleod.house.gov/contact,RepMcLeod,NegreteMcLeod,282772691776629
Pete,Olson,12/9/1962,M,TX,O000168,N00029285,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRzZ5LTJvUndPRTg,rep,http://olson.house.gov,312 Cannon HOB; Washington DC 20515-4322,202-225-5951,https://forms.house.gov/olson/contact-form.shtml,OlsonPressShop,20718168936,20718168936
William,Owens,1/20/1949,M,NY,O000169,N00031011,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVDgya2lsSWVLeG8,rep,http://owens.house.gov,405 Cannon HOB; Washington DC 20515-3221,202-225-4611,http://owens.house.gov/contact/,BillOwensNY,repbillowens,132985523396856
Beto,O'Rourke,9/26/1972,M,TX,O000170,N00033540,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWEEzOXJlV0xRUkE,rep,http://orourke.house.gov,1721 Longworth HOB; Washington DC 20515-4316,202-225-4831,http://orourke.house.gov/contact/email-me,RepBetoORourke,betoorourketx16,460776160654909
Frank,Pallone,10/30/1951,M,NJ,P000034,N00000781,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTHk5a1hSNXEtdGM,rep,http://pallone.house.gov,237 Cannon HOB; Washington DC 20515-3006,202-225-4671,http://pallone.house.gov/contact-me,FrankPallone,repfrankpallone,6517277731
Bill,Pascrell,1/25/1937,M,NJ,P000096,N00000751,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NaFQtWDh1N2JkTk0,rep,http://pascrell.house.gov,2370 Rayburn HOB; Washington DC 20515-3009,202-225-5751,http://pascrell.house.gov/contact/,BillPascrell,pascrell,303312929155
Ed,Pastor,6/28/1943,M,AZ,P000099,N00006397,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdWVYM3FDekhvbk0,rep,http://www.pastor.house.gov,2465 Rayburn HOB; Washington DC 20515-0307,202-225-4065,http://www.house.gov/writerep,no twitter,no facebook,no facebook
Nancy,Pelosi,3/26/1940,F,CA,P000197,N00007360,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NODR6SDVubnZqRlk,rep,http://pelosi.house.gov,235 Cannon HOB; Washington DC 20515-0512,202-225-4965,http://pelosi.house.gov/contact-me,NancyPelosi,NancyPelosi,86574174383
Collin,Peterson,6/29/1944,M,MN,P000258,N00004558,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcDNSSlBLTXQzeWM,rep,http://collinpeterson.house.gov,2109 Rayburn HOB; Washington DC 20515-2307,202-225-2165,http://collinpeterson.house.gov/contact-me/email-me,no twitter,no facebook,no facebook
Thomas,Petri,5/28/1940,M,WI,P000265,N00004426,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSFZtcWtxajMxcEk,rep,http://petri.house.gov,2462 Rayburn HOB; Washington DC 20515-4906,202-225-2476,http://petri.house.gov/contact-me/email-me,no twitter,thomaspetri,no facebook
Joseph,Pitts,10/10/1939,M,PA,P000373,N00001633,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcmVndDdRT21iNVE,rep,http://pitts.house.gov,420 Cannon HOB; Washington DC 20515-3816,202-225-2411,http://pitts.house.gov/contact-me/email-me,RepJoePitts,94156528752,94156528752
Robert,Portman,12/19/1955,M,OH,P000449,N00003682,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRDROWVhUY0JCaDQ,sen,http://www.portman.senate.gov,448 Russell Senate Office Building Washington DC 20510,202-224-3353,http://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,RobPortman,robportman,45243961073
David,Price,8/17/1940,M,NC,P000523,N00002260,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NY1ZGTnA4cXlhbW8,rep,http://price.house.gov,2162 Rayburn HOB; Washington DC 20515-3304,202-225-1784,https://forms.house.gov/price/webforms/contact_form.shtml,RepDavidEPrice,no facebook,no facebook
Stevan,Pearce,8/24/1947,M,NM,P000588,N00012672,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdlNIT3lMYkxENkU,rep,http://pearce.house.gov,2432 Rayburn HOB; Washington DC 20515-3102,202-225-2365,http://pearce.house.gov/contact-me/email-me,RepStevePearce,RepStevePearce,180280568662135
Mark,Pryor,1/10/1963,M,AR,P000590,N00013823,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nak5ZbGpQWWpZUkk,sen,http://www.pryor.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2353,http://www.pryor.senate.gov/public/index.cfm?p=ContactMe,SenMarkPryor,MarkPryor,9248638978
Tom,Price,10/8/1954,M,GA,P000591,N00026160,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN0YtaUVGT0hja3M,rep,http://tomprice.house.gov,100 Cannon HOB; Washington DC 20515-1006,202-225-4501,http://tomprice.house.gov/contact-me,RepTomPrice,reptomprice,172032960420
Ted,Poe,9/10/1948,M,TX,P000592,N00026457,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcTZ3X1pjWUF0WkU,rep,http://poe.house.gov,2412 Rayburn HOB; Washington DC 20515-4302,202-225-6565,https://forms.house.gov/poe/webforms/zipauthen_contact.shtml,JudgeTedPoe,106631626049851,106631626049851
Ed,Perlmutter,5/1/1953,M,CO,P000593,N00027510,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NN0w4X0FZSUtrdTg,rep,http://perlmutter.house.gov,1410 Longworth HOB; Washington DC 20515-0607,202-225-2645,https://forms.house.gov/perlmutter/webforms/contact.shtml,RepPerlmutter,RepPerlmutter,86174496459
Erik,Paulsen,5/14/1965,M,MN,P000594,N00029391,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb1ZNOW5hX0xOR3c,rep,http://paulsen.house.gov,127 Cannon HOB; Washington DC 20515-2303,202-225-2871,http://paulsen.house.gov/contact-me/,RepErikPaulsen,CongressmanErikPaulsen,128558293848160
Gary,Peters,12/1/1958,M,MI,P000595,N00029277,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNlBJd1JKWVJzeTg,rep,http://peters.house.gov,1609 Longworth HOB; Washington DC 20515-2214,202-225-5802,https://forms.house.gov/peters/contact-form.shtml,RepGaryPeters,RepGaryPeters,88851604323
Pedro,Pierluisi,4/26/1959,M,PR,P000596,N00029168,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNXgxRXFGQnFNVEk,rep,http://pierluisi.house.gov,1213 Longworth HOB; Washington DC 20515-5401,202-225-2615,http://pierluisi.house.gov/contact/email-me,PedroPierluisi,pedropierluisi,55139978107
Chellie,Pingree,4/2/1955,F,ME,P000597,N00013817,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeEJTMzZVeFdCcjQ,rep,http://pingree.house.gov,1318 Longworth HOB; Washington DC 20515-1901,202-225-6116,https://forms.house.gov/pingree/webforms/contact-form.shtml,ChelliePingree,ChelliePingree,91529332807
Jared,Polis,5/12/1975,M,CO,P000598,N00029127,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nel9fTlJPRVNiRVk,rep,http://polis.house.gov,1433 Longworth HOB; Washington DC 20515-0602,202-225-2161,http://polis.house.gov/Contact/,JaredPolis,jaredpolis,53481427529
Bill,Posey,12/18/1947,M,FL,P000599,N00029662,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZjJGek9laEpnTU0,rep,http://posey.house.gov,120 Cannon HOB; Washington DC 20515-0908,202-225-3671,http://posey.house.gov/Contact/,CongBillPosey,bill.posey15,100000080395369
Steven,Palazzo,2/21/1970,M,MS,P000601,N00031958,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS0hUSDN1dHVHcWM,rep,http://palazzo.house.gov,331 Cannon HOB; Washington DC 20515-2404,202-225-5772,http://palazzo.house.gov/contact,CongPalazzo,stevenpalazzo,186908658003781
Mike,Pompeo,12/30/1963,M,KS,P000602,N00030744,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdEJSSjRuQVNrWk0,rep,http://pompeo.house.gov,107 Cannon HOB; Washington DC 20515-1604,202-225-6216,http://pompeo.house.gov/contact/,RepMikePompeo,CongressmanPompeo,101965369880683
Rand,Paul,1/7/1963,M,KY,P000603,N00030836,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNURZTThDZ0x4ZFE,sen,http://www.paul.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-4343,http://www.paul.senate.gov/?p=contact,SenRandPaul,SenatorRandPaul,161355253917286
Donald,Payne,12/17/1958,M,NJ,P000604,N00034639,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTGhrYk5SVXlZZXM,rep,http://payne.house.gov,103 Cannon HOB; Washington DC 20515-3010,202-225-3436,http://payne.house.gov/contact/email-me,RepDonaldPayne,DonaldPayneJr,360976767343741
Scott,Perry,5/27/1962,M,PA,P000605,N00034120,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdHA0eklTWmltSEU,rep,http://perry.house.gov,126 Cannon HOB; Washington DC 20515-3804,202-225-5836,http://perry.house.gov/contact/email-me,RepScottPerry,Rep.ScottPerry,376801102416184
Robert,Pittenger,8/15/1948,M,NC,P000606,N00034416,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMFFvd0tuLTZqRTg,rep,http://pittenger.house.gov,224 Cannon HOB; Washington DC 20515-3309,202-225-1976,http://pittenger.house.gov/contact/email-me,RepPittenger,congressmanpittenger,376142742468386
Mark,Pocan,8/14/1964,M,WI,P000607,N00033549,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcXBqTlZOdXpxSkU,rep,http://pocan.house.gov,313 Cannon HOB; Washington DC 20515-4902,202-225-2906,http://pocan.house.gov/contact/email-me,RepMarkPocan,repmarkpocan,436881033058309
Scott,Peters,6/17/1958,M,CA,P000608,N00033591,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNU0ya0hQLTlVazg,rep,http://scottpeters.house.gov,2410 Rayburn HOB; Washington DC 20515-0552,202-225-0508,http://scottpeters.house.gov/contact/email-me,RepScottPeters,CongressmanScottPeters,449337038470352
Mike,Quigley,10/17/1958,M,IL,Q000023,N00030581,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTnFQYURWeGt0SHM,rep,http://quigley.house.gov,1124 Longworth HOB; Washington DC 20515-1305,202-225-4061,https://forms.house.gov/quigley/contact-form.shtml,RepMikeQuigley,repmikequigley,158963645688
Nick,Rahall,5/20/1949,M,WV,R000011,N00002198,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nd2ltSlR3dlFwNjQ,rep,http://rahall.house.gov,2307 Rayburn HOB; Washington DC 20515-4803,202-225-3452,http://www.rahall.house.gov/?sectionid=9&amp;sectiontree=9,no twitter,NickRahall,357958026910
Charles,Rangel,6/11/1930,M,NY,R000053,N00000964,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNzZZQzZUVTVxR1k,rep,http://rangel.house.gov,2354 Rayburn HOB; Washington DC 20515-3213,202-225-4365,http://rangel.house.gov/contact-me/email-me,CBRangel,CBRangel,7390589055
John,Reed,11/12/1949,M,RI,R000122,N00000362,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeEhGS1lCQjNQMzQ,sen,http://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,http://www.reed.senate.gov/contact/,SenJackReed,SenJackReed,213866375370646
Harry,Reid,12/2/1939,M,NV,R000146,N00009922,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZHV3TGt6UW1GTk0,sen,http://www.reid.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-3542,http://www.reid.senate.gov/contact,SenatorReid,SenatorReid,360249323990357
Pat,Roberts,4/20/1936,M,KS,R000307,N00005285,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NX3hnazNmck55aEU,sen,http://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,http://www.roberts.senate.gov/public/index.cfm?p=EmailPat,SenPatRoberts,SenPatRoberts,205694792808927
John,Rockefeller,6/18/1937,M,WV,R000361,N00001685,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NV3FoSi1qeWpJT2c,sen,http://www.rockefeller.senate.gov,531 Hart Senate Office Building Washington DC 20510,202-224-6472,http://www.rockefeller.senate.gov/public/index.cfm/email-jay,SenRockefeller,SenRockefeller,134189283320639
Harold,Rogers,12/31/1937,M,KY,R000395,N00003473,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NanV3OF9Rb0JhNjQ,rep,http://halrogers.house.gov,2406 Rayburn HOB; Washington DC 20515-1705,202-225-4601,https://halrogers.house.gov/contact/contactform.htm,RepHalRogers,CongressmanHalRogers,6722039085
Dana,Rohrabacher,6/21/1947,M,CA,R000409,N00007151,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcWFtVFgwbGwwajg,rep,http://rohrabacher.house.gov,2300 Rayburn HOB; Washington DC 20515-0548,202-225-2415,http://rohrabacher.house.gov/contact-me,no twitter,no facebook,no facebook
Ileana,Ros-Lehtinen,7/15/1952,F,FL,R000435,N00002858,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWE95RWVMTHAyZVk,rep,http://ros-lehtinen.house.gov,2206 Rayburn HOB; Washington DC 20515-0927,202-225-3931,http://www.house.gov/writerep,RosLehtinen,iroslehtinen,286546974761109
Lucille,Roybal-Allard,6/12/1941,F,CA,R000486,N00006671,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYnBDNkE1V0dYRFk,rep,http://roybal-allard.house.gov,2330 Rayburn HOB; Washington DC 20515-0540,202-225-1766,http://www.house.gov/writerep,RepRoybalAllard,RepRoybalAllard,139773069370563
Edward,Royce,10/12/1951,M,CA,R000487,N00008264,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdEhsb1g5eWhhajA,rep,http://royce.house.gov,2185 Rayburn HOB; Washington DC 20515-0539,202-225-4111,http://www.house.gov/writerep,RepEdRoyce,EdRoyce,6460640558
Bobby,Rush,11/23/1946,M,IL,R000515,N00004887,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS0NzT3lxVFpoQUE,rep,http://rush.house.gov,2268 Rayburn HOB; Washington DC 20515-1301,202-225-4372,http://rush.house.gov/contact-me/email-me,RepBobbyRush,congressmanbobbyrush,230753786936538
Paul,Ryan,1/29/1970,M,WI,R000570,N00004357,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdnRsU0pPNUVERW8,rep,http://paulryan.house.gov,1233 Longworth HOB; Washington DC 20515-4901,202-225-3031,http://www.house.gov/ryan/email.htm,RepPaulRyan,reppaulryan,7123827676
Mike,Rogers,6/2/1963,M,MI,R000572,N00009668,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYlBZcUZPT0FtdXc,rep,http://mikerogers.house.gov,2112 Rayburn HOB; Washington DC 20515-2208,202-225-4872,http://mikerogers.house.gov/contact/,RepMikeRogers,168209963203416,168209963203416
Mike,Rogers,7/16/1958,M,AL,R000575,N00024759,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVGpqVWItV24tRW8,rep,http://mike-rogers.house.gov,324 Cannon HOB; Washington DC 20515-0103,202-225-3261,http://mike-rogers.house.gov/contact-mike/email-me,RepMikeRogersAL,171770326187035,171770326187035
C.,Ruppersberger,1/31/1946,M,MD,R000576,N00025482,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NaWFJQjBMWVA2MTA,rep,http://ruppersberger.house.gov,2416 Rayburn HOB; Washington DC 20515-2002,202-225-3061,http://dutch.house.gov/contact.shtml,Call_Me_Dutch,184756771570504,184756771570504
Tim,Ryan,7/16/1973,M,OH,R000577,N00025280,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYmpfMnRYMXNNQWc,rep,http://timryan.house.gov,1421 Longworth HOB; Washington DC 20515-3513,202-225-5261,http://timryan.house.gov/index.php?option=com_content&amp;task=view&amp;id=129&amp;Itemid=42,RepTimRyan,timryan,121560497865
David,Reichert,8/29/1950,M,WA,R000578,N00026885,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSzZsVVFfNkhOeXM,rep,http://reichert.house.gov,1127 Longworth HOB; Washington DC 20515-4708,202-225-7761,http://reichert.house.gov/contact-me,DaveReichert,repdavereichert,91504302598
